ID_state|state|state_n|city|city_n|age|client_income|appraisal_value|asset_market_value|mar_2_app|app_2_inc|mar_2_inc|sex_F|condition_U|risk_index|effective_pay|factor_employed|bank_2_home|ratio|vendor_Y|employed_30|antiquity_20|credit_score|lender_score|theta_emp|months_wo_pay|y
11|ESTADO DE MEXICO|3151|ACULCO|1|31.0|5.850622784436678|12.595957489208523|12.718896271958837|1.1308151934325072|0.08500836061058446|0.09612874574723837|0.0|1.0|2133.0|32.0|1.342|1.4999973253202186|0.2707|0.0|0.0|0.0|0.0|135.0|0.0|0|0
30|VERACRUZ LLAVE|1293|AGUA DULCE|5|33.4|5.831498708639087|12.613992007492026|12.840000466430148|1.2625787719810049|0.09017901296808853|0.1139679044985699|0.2|1.0|2179.8|36.8|1.3216|1.672942136505315|0.2694|0.2|0.6|0.6|0.2|132.6|0.0|0|0
26|SONORA|1018|AGUA PRIETA|6|34.166666666666664|5.978049128098302|12.790547536260744|13.053656179394538|1.3854221708777918|0.09097425311504449|0.12112831985557838|0.0|0.8333333333333334|2205.6666666666665|37.833333333333336|1.5401666666666667|1.8458037213699547|0.26936666666666664|0.16666666666666666|0.3333333333333333|0.3333333333333333|0.3333333333333333|135.33333333333334|0.0|0|0
1|AGUASCALIENTES|490|AGUASCALIENTES|413|31.43825665859564|5.880013508765564|12.758595635396533|12.99817895538544|1.282865132121453|0.10217547863840469|0.12853169598256328|0.2687651331719128|0.4261501210653753|2210.0750605326875|29.646489104116224|1.6389273607748185|1.621484333061896|0.2738152542372882|0.6343825665859564|0.5835351089588378|0.639225181598063|0.1791767554479419|130.92978208232446|0.029055690072639227|35|12
25|SINALOA|752|AHOME|96|34.145833333333336|5.805924604361501|12.684139908605319|12.965106562001015|1.3269675546014383|0.10176492492697044|0.13379348608057487|0.28125|0.4895833333333333|2207.3229166666665|29.260416666666668|1.2443854166666666|1.5640505226299657|0.27234479166666664|0.4583333333333333|0.4479166666666667|0.40625|0.11458333333333333|134.375|0.03125|18|3
18|NAYARIT|201|AHUACATLAN|1|25.0|5.58589718377193|12.627210032712627|12.765688433465597|1.148524874029792|0.11428870602019055|0.13126342168486727|0.0|1.0|2211.0|33.0|0.995|1.4999987284195364|0.2615|0.0|0.0|0.0|0.0|135.0|0.0|0|0
24|SAN LUIS POTOSI|921|AHUALULCO|4|33.5|5.827877326602276|12.778259024335336|12.968337689765221|1.211511344220642|0.10441616603902588|0.1262452857929311|0.0|0.25|2229.25|25.25|1.32075|1.5246600267084227|0.2786|0.75|0.25|0.75|0.0|137.75|0.0|0|0
15|JALISCO|2704|AHUALULCO DE MERCADO|7|35.0|5.930910154968243|12.803673762967511|12.995827864610044|1.1913438976812236|0.10072411621201834|0.11913304590551796|0.5714285714285714|0.42857142857142855|2227.285714285714|30.142857142857142|1.4435714285714287|1.7075558972794853|0.27320000000000005|0.7142857142857143|0.2857142857142857|0.14285714285714285|0.14285714285714285|137.28571428571428|0.0|0|0
21|PUEBLA|641|AHUAZOTEPEC|1|41.0|5.595317144044896|12.591619087609924|12.71589776896258|1.1323313866754587|0.10925852364552337|0.12371685558564885|0.0|1.0|2256.0|7.0|1.036|1.4999974072018412|0.2697|0.0|1.0|1.0|0.0|136.0|0.0|0|0
6|CHIHUAHUA|1347|AHUMADA|4|40.0|5.796502256821138|12.410542552566973|12.723377235393874|1.4285545568836597|0.07376806462519574|0.10025114732990673|0.25|0.75|2248.0|25.75|1.25875|1.6028370011697526|0.27702499999999997|0.25|0.25|0.0|0.5|139.0|0.0|0|0
21|PUEBLA|641|AJALPAN|1|39.0|6.599772399163089|12.985077792323898|13.3624820329245|1.4584937726193297|0.05930658231916355|0.08649828098783567|1.0|1.0|1936.0|42.0|2.73|1.222222210892289|0.25|0.0|1.0|1.0|2.0|150.0|0.0|0|0
6|CHIHUAHUA|1347|ALDAMA|10|33.6|5.710455195785801|12.64800856105913|12.84782126300412|1.2342201065685372|0.10419961186818057|0.12785270196026186|0.2|0.8|2172.4|32.5|1.1731000000000003|1.5477399509854437|0.27451|0.3|0.6|0.5|0.1|134.0|0.0|0|0
28|TAMAULIPAS|1173|ALDAMA|6|39.5|5.740948781953615|12.554828802304394|12.852302906302368|1.3610385280370305|0.09116240946620123|0.12218292992102898|0.16666666666666666|1.0|2216.0|30.166666666666668|1.2146666666666668|1.5841464037078445|0.2758833333333333|0.16666666666666666|0.5|0.6666666666666666|0.0|128.0|0.0|0|0
6|CHIHUAHUA|1347|ALLENDE|2|26.0|5.773818979146509|12.668265270025682|12.788288265382837|1.1266985801955336|0.0990131182567722|0.1122413275762228|0.5|0.0|2215.0|34.5|1.2235|1.4905303168028725|0.27195|1.0|1.0|0.0|0.0|129.0|0.0|0|0
7|COAHUILA DE ZARAGOZA|1583|ALLENDE|7|33.857142857142854|6.018935283199914|12.855060570442756|13.04068838589912|1.2182152654484073|0.09810833190878546|0.11903282459276661|0.14285714285714285|0.5714285714285714|2157.714285714286|30.142857142857142|1.6117142857142859|1.7293664899023793|0.2828|0.42857142857142855|0.14285714285714285|0.2857142857142857|0.42857142857142855|141.14285714285714|0.0|0|0
12|GUANAJUATO|1710|ALLENDE|39|36.76923076923077|5.7481326542155555|12.639874626572906|12.842637501934746|1.2298161260504346|0.0994337198580516|0.12169293186340319|0.28205128205128205|0.15384615384615385|2211.1794871794873|32.87179487179487|1.188205128205128|1.524760767642611|0.26708205128205126|0.8461538461538461|0.38461538461538464|0.3333333333333333|0.02564102564102564|136.15384615384616|0.07692307692307693|4|3
19|NUEVO LEON|4350|ALLENDE|5|31.4|5.717103553792515|12.618395059813972|12.758662092156836|1.1551232974463397|0.10000700558414943|0.11487946754077058|0.0|0.2|2207.8|29.4|1.1894|1.560725933606657|0.27864|0.8|0.2|0.0|0.0|137.4|0.0|0|0
11|ESTADO DE MEXICO|3151|ALMOLOYA DE ALQUISIRAS|1|29.0|5.763433446158379|12.829412623125274|13.004196768193014|1.1909891079910475|0.11714284458161325|0.13951585197578945|0.0|0.0|2257.0|29.0|1.3019999999999998|1.491864936883304|0.2985|1.0|0.0|0.0|0.0|139.0|0.0|0|0
11|ESTADO DE MEXICO|3151|ALMOLOYA DE JUAREZ|10|41.6|5.954104885124178|12.707303068640803|13.05558661995029|1.394551944874395|0.09031313291787195|0.12314035661721687|0.2|0.8|2224.8|26.7|1.4926|1.819567473166152|0.28450000000000003|0.2|0.1|0.4|0.2|136.3|0.1|2|1
28|TAMAULIPAS|1173|ALTAMIRA|102|33.6764705882353|5.8242416242174|12.685064724027345|12.909803319150349|1.2704009265214498|0.09939030666728821|0.12555424132836648|0.14705882352941177|0.38235294117647056|2181.4901960784314|28.34313725490196|1.2770098039215692|1.6354641445582632|0.2703941176470588|0.696078431372549|0.6078431372549019|0.6176470588235294|0.14705882352941177|131.83333333333334|0.06862745098039216|47|7
26|SONORA|1018|ALTAR|1|43.0|5.6074958516196425|12.65967655015836|12.856834109593681|1.2179359228853546|0.11553755233315875|0.14071733542880066|0.0|1.0|2169.0|21.0|1.134|1.4999999682332836|0.3038|0.0|1.0|1.0|0.0|130.0|0.0|0|0
30|VERACRUZ LLAVE|1293|ALTO LUCERO DE GUTIERREZ BARRIOS|1|31.0|5.759342370806506|12.78335991192462|12.821258284620408|1.0386256747873814|0.11232904300533804|0.11666782808964|0.0|0.0|2169.0|21.0|1.293|1.4999999298225914|0.2978|1.0|0.0|0.0|0.0|133.0|0.0|0|0
30|VERACRUZ LLAVE|1293|ALVARADO|6|31.333333333333332|5.993950579367431|12.731360472171042|12.879569687166997|1.1436213521226477|0.08800933150825675|0.09963188034869652|0.3333333333333333|0.6666666666666666|2159.3333333333335|28.666666666666668|1.4951666666666668|1.4889701650414213|0.25938333333333335|0.6666666666666666|1.0|1.0|1.3333333333333333|130.33333333333334|0.3333333333333333|2|2
9|DISTRITO FEDERAL|2162|ALVARO OBREGON|169|38.94082840236686|6.435924245665577|13.105407590787339|13.45982023479095|1.5565425799020327|0.0895773970761728|0.12940561697793673|0.3609467455621302|0.2781065088757396|2221.189349112426|29.828402366863905|5.046603550295859|1.9639857979805715|0.2580692307692306|0.7100591715976331|0.33727810650887574|0.39644970414201186|0.5976331360946746|138.50295857988166|0.07100591715976332|25|12
16|MICHOACAN DE OCAMPO|414|ALVARO OBREGON|2|26.5|5.664557988162468|12.615241775272631|12.685407602204794|1.071931170218533|0.10727364526800151|0.11514060421468371|0.5|0.0|2204.0|28.5|1.1375|1.6652422531013682|0.28405|1.0|0.0|0.5|0.0|135.5|0.0|0|0
11|ESTADO DE MEXICO|3151|AMATEPEC|1|29.0|6.240180324039571|13.033186202220598|13.173056491719846|1.15012460594293|0.08915895475396285|0.10254390770268504|0.0|0.0|2219.0|44.0|2.004|2.824473526447295|0.2529|1.0|0.0|0.0|1.0|144.0|0.0|0|0
15|JALISCO|2704|AMATITAN|3|34.0|5.719975873203644|12.513426710520296|12.914929119795298|1.5749546946325828|0.09028179746756854|0.13449522758085947|0.0|0.6666666666666666|2225.0|30.333333333333332|1.189|1.417420520887535|0.2815|0.6666666666666666|0.0|0.3333333333333333|0.0|138.33333333333334|0.0|0|0
30|VERACRUZ LLAVE|1293|AMATITLAN|1|41.0|5.766192168948989|12.613125292830889|12.89896979483491|1.3308854891348625|0.09409905752702233|0.12523507020398064|0.0|1.0|2242.0|33.0|1.189|1.4927827292559466|0.2609|0.0|0.0|0.0|0.0|142.0|0.0|0|0
18|NAYARIT|201|AMATLAN DE CA#AS|1|38.0|5.634045755154327|12.560012337575793|12.65395846952229|1.0985005702358577|0.10183781404601563|0.1118688968011214|0.0|1.0|2268.0|42.0|1.105|1.451425101007492|0.2657|0.0|0.0|0.0|0.0|142.0|0.0|0|0
30|VERACRUZ LLAVE|1293|AMATLAN DE LOS REYES|4|41.25|6.167461195858551|12.771392960951113|13.137251989898079|1.3972929263016556|0.0858356179815472|0.11368777367797955|0.75|0.75|2252.5|30.25|1.5645|1.9536243424583202|0.257325|0.5|0.0|0.0|0.75|139.5|0.0|0|0
22|QUERETARO DE ARTEAGA|1119|AMEALCO DE BONFIL|2|33.5|5.771814106522563|12.524027468578408|12.754916336483685|1.2587989537907116|0.08588421721193948|0.10798661533189952|0.5|0.0|2229.5|32.0|1.229|1.4632576700137419|0.2735|1.0|0.5|0.0|0.0|140.5|0.0|0|0
